date,ticker,open,high,low,close,adj_close,volume,return_1d,return_lag_1,return_lag_3,return_lag_7,roll_mean_5,roll_std_5,log_price,sentiment_mean,sentiment_max,sentiment_min,sentiment_count,sentiment_index,target_return_1d
2023-03-08,AAPL,152.80999755859375,153.47000122070312,151.8300018310547,152.8699951171875,150.82797241210938,47204800.0,0.0083773159679074,-0.0144965142334128,0.0350902129125429,0.0082475311378849,0.010327855290569,0.0182967167594621,5.016139931821074,0.0,0.0,0.0,0.0,0.0,-0.0149144199366655
2023-03-09,AAPL,153.55999755859375,154.5399932861328,150.22999572753906,150.58999633789062,148.57846069335938,53833600.0,-0.0149144199366655,0.0083773159679074,0.0185391955999414,-0.0034477159665863,0.0065191580620627,0.0215945362090888,5.0011131735499195,0.0,0.0,0.0,0.0,0.0,-0.0138790897377675
2023-03-10,AAPL,150.2100067138672,150.94000244140625,147.61000061035156,148.5,146.51632690429688,68572400.0,-0.0138790897377675,-0.0149144199366655,-0.0144965142334128,-0.0142460612926431,-0.0032747024679993,0.0156961842016235,4.987136868693141,0.001,0.001,0.001,1.0,0.0006931471805599,0.0132660646729765
2023-03-13,AAPL,147.80999755859375,153.13999938964844,147.6999969482422,150.47000122070312,148.46002197265625,84457100.0,0.0132660646729765,-0.0138790897377675,0.0083773159679074,0.0041290662058663,-0.0043293286533923,0.0139433715498089,5.000315709693272,0.0,0.0,0.0,0.0,0.0,0.0140893507522912
2023-03-14,AAPL,151.27999877929688,153.39999389648438,150.10000610351562,152.58999633789062,150.55172729492188,73695900.0,0.0140893507522912,0.0132660646729765,-0.0149144199366655,0.0350902129125429,0.0013878443437484,0.0145783760561548,5.014306728092891,0.0,0.0,0.0,0.0,0.0,0.0026212788694901
2023-03-15,AAPL,151.19000244140625,153.25,149.9199981689453,152.99000549316406,150.9463653564453,77167900.0,0.0026212788694901,0.0140893507522912,-0.0138790897377675,0.0185391955999414,0.0002366369240649,0.0141081399222875,5.01692457740284,0.0,0.0,0.0,0.0,0.0,0.018694109359074
2023-03-16,AAPL,152.16000366210938,156.4600067138672,151.63999938964844,155.85000610351562,153.76817321777344,76161100.0,0.018694109359074,0.0026212788694901,0.0132660646729765,-0.0144965142334128,0.0069583427832128,0.0130515857721857,5.0354460994919785,0.0,0.0,0.0,0.0,0.0,-0.0054539134341952
2023-03-17,AAPL,156.0800018310547,156.74000549316406,154.27999877929688,155.0,152.92953491210938,98944600.0,-0.0054539134341952,0.018694109359074,0.0140893507522912,0.0083773159679074,0.0086433780439273,0.0098367214541457,5.029977259173883,0.0,0.0,0.0,0.0,0.0,0.0154837319242215
2023-03-20,AAPL,155.07000732421875,157.82000732421875,154.14999389648438,157.39999389648438,155.29745483398438,73641400.0,0.0154837319242215,-0.0054539134341952,0.0026212788694901,-0.0149144199366655,0.0090869114941763,0.0101425090065972,5.045342341314513,0.0,0.0,0.0,0.0,0.0,0.0119442020269271
2023-03-21,AAPL,157.32000732421875,159.39999389648438,156.5399932861328,159.27999877929688,157.15235900878906,73938300.0,0.0119442020269271,0.0154837319242215,0.018694109359074,-0.0138790897377675,0.0086578817491035,0.0099209542615901,5.057215774322695,0.300607,0.300607,0.300607,1.0,0.2083648945065835,-0.0091034811945893
2023-03-22,AAPL,159.3000030517578,162.13999938964844,157.80999755859375,157.8300018310547,155.7217254638672,75701800.0,-0.0091034811945893,0.0119442020269271,-0.0054539134341952,0.0132660646729765,0.0063129297362876,0.0127007162536374,5.048070603234855,0.0,0.0,0.0,0.0,0.0,0.0069696578637599
2023-03-23,AAPL,158.8300018310547,161.5500030517578,157.67999267578125,158.92999267578125,156.8070526123047,67622100.0,0.0069696578637599,-0.0091034811945893,0.0154837319242215,0.0140893507522912,0.0039680394372248,0.0107805137149182,5.05501608529961,0.0,0.0,0.0,0.0,0.0,0.008305253915557
2023-03-24,AAPL,158.86000061035156,160.33999633789062,157.85000610351562,160.25,158.109375,59196500.0,0.008305253915557,0.0069696578637599,0.0119442020269271,0.0026212788694901,0.0067198729071752,0.0094479256998329,5.0632870403700885,0.0,0.0,0.0,0.0,0.0,-0.0122932609756398
2023-03-27,AAPL,159.94000244140625,160.77000427246094,157.8699951171875,158.27999877929688,156.1656951904297,52390300.0,-0.0122932609756398,0.008305253915557,-0.0091034811945893,0.018694109359074,0.0011644743272029,0.0110389647202721,5.0509175922253595,0.0,0.0,0.0,0.0,0.0,-0.0039802725591688
2023-03-28,AAPL,157.97000122070312,158.49000549316406,155.97999572753906,157.64999389648438,155.5441131591797,45992200.0,-0.0039802725591688,-0.0122932609756398,0.0069696578637599,-0.0054539134341952,-0.0020204205900162,0.0093137409435956,5.046929377299173,0.339061,0.339061,0.339061,1.0,0.2350191761878356,0.0197907754946442
2023-03-29,AAPL,159.3699951171875,161.0500030517578,159.35000610351562,160.77000427246094,158.62245178222656,51305700.0,0.0197907754946442,-0.0039802725591688,0.008305253915557,0.0154837319242215,0.0037584307478304,0.0123041252700916,5.06652686149087,0.001,0.001,0.001,1.0,0.0006931471805599,0.0098898742636344
2023-03-30,AAPL,161.52999877929688,162.47000122070312,161.27000427246094,162.36000061035156,160.1912078857422,49501700.0,0.0098898742636344,0.0197907754946442,-0.0122932609756398,0.0119442020269271,0.0043424740278053,0.0125612806063058,5.076368151016709,0.0,0.0,0.0,0.0,0.0,0.0156443558289629
2023-03-31,AAPL,162.44000244140625,165.0,161.91000366210938,164.89999389648438,162.69729614257812,68749800.0,0.0156443558289629,0.0098898742636344,-0.0039802725591688,-0.0091034811945893,0.0058102944104865,0.0135314402994555,5.091891395418051,0.312741,0.312741,0.312741,1.0,0.2167755423954978,0.0077014554706997
2023-04-03,AAPL,164.27000427246094,166.2899932861328,164.22000122070312,166.1699981689453,163.95030212402344,56976200.0,0.0077014554706997,0.0156443558289629,0.0197907754946442,0.0069696578637599,0.0098092376997545,0.0090592430933016,5.099563346070438,0.229974,0.25177,0.208178,2.0,0.2526522624741599,-0.0032494320194976
2023-04-04,AAPL,166.60000610351562,166.83999633789062,165.11000061035156,165.6300048828125,163.4175567626953,46278300.0,-0.0032494320194976,0.0077014554706997,0.0098898742636344,0.008305253915557,0.0099554058076887,0.0087828095984543,5.096308623182061,0.0,0.0,0.0,0.0,0.0,-0.011290384176711
2023-04-05,AAPL,164.74000549316406,165.0500030517578,161.8000030517578,163.75999450683594,161.572509765625,51511700.0,-0.011290384176711,-0.0032494320194976,0.0156443558289629,-0.0122932609756398,0.0037391738734176,0.010839653772719,5.084954018779686,0.260535,0.260535,0.260535,1.0,0.1805891006871853,0.0054957985859798
2023-04-06,AAPL,162.42999267578125,164.9600067138672,162.0,164.66000366210938,162.46047973632812,45390100.0,0.0054957985859798,-0.011290384176711,0.0077014554706997,-0.0039802725591688,0.0028603587378867,0.0103849098518965,5.090434770568885,0.214531,0.214531,0.214531,1.0,0.1487015577927056,-0.0159721837398481
2023-04-10,AAPL,161.4199981689453,162.02999877929688,160.0800018310547,162.02999877929688,159.86563110351562,47716900.0,-0.0159721837398481,0.0054957985859798,-0.0032494320194976,0.0197907754946442,-0.0034629491758754,0.0102798148112925,5.074333656796519,0.343752,0.374618,0.312886,2.0,0.37765017145424,-0.0075912331007657
2023-04-11,AAPL,162.35000610351562,162.36000061035156,160.50999450683594,160.8000030517578,158.6520538330078,47644200.0,-0.0075912331007657,-0.0159721837398481,-0.011290384176711,0.0098898742636344,-0.0065214868901685,0.0081902976521178,5.06671346363093,0.0,0.0,0.0,0.0,0.0,-0.0043531948932336
2023-04-12,AAPL,161.22000122070312,162.05999755859375,159.77999877929688,160.10000610351562,157.96141052246094,50133100.0,-0.0043531948932336,-0.0075912331007657,0.0054957985859798,0.0156443558289629,-0.0067422394649157,0.00809437136429,5.06235076599659,0.0,0.0,0.0,0.0,0.0,0.0341037072556555
2023-04-13,AAPL,161.6300048828125,165.8000030517578,161.4199981689453,165.55999755859375,163.34848022460938,68445600.0,0.0341037072556555,-0.0043531948932336,-0.0159721837398481,0.0077014554706997,0.0023365788215576,0.0193497831184128,5.095885834205876,0.474114,0.474114,0.474114,1.0,0.3286307823639979,-0.0021139247577299
2023-04-14,AAPL,164.58999633789062,166.32000732421875,163.82000732421875,165.2100067138672,163.003173828125,49386500.0,-0.0021139247577299,0.0341037072556555,-0.0075912331007657,-0.0032494320194976,0.0008146341528156,0.0193384407439834,5.093769671955388,0.0,0.0,0.0,0.0,0.0,0.0001208510007324
2023-04-17,AAPL,165.08999633789062,165.38999938964844,164.02999877929688,165.22999572753906,163.0228729248047,41516200.0,0.0001208510007324,-0.0021139247577299,-0.0043531948932336,-0.011290384176711,0.0040332411009317,0.0170498393563003,5.093890515654227,0.419238,0.419238,0.419238,1.0,0.2905936376835903,0.0075046797194311
2023-04-18,AAPL,166.10000610351562,167.41000366210938,165.64999389648438,166.47000122070312,164.24630737304688,49923000.0,0.0075046797194311,0.0001208510007324,0.0341037072556555,0.0054957985859798,0.0070524236649711,0.0157649394000077,5.101367175364951,0.158501,0.158501,0.158501,1.0,0.1098645212659319,0.0069682905479966
2023-04-19,AAPL,165.8000030517578,168.16000366210938,165.5399932861328,167.6300048828125,165.3908233642578,47720200.0,0.0069682905479966,0.0075046797194311,-0.0021139247577299,-0.0159721837398481,0.0093167207532171,0.0144777155856041,5.108311299576784,0.0,0.0,0.0,0.0,0.0,-0.005846267196959
2023-04-20,AAPL,166.08999633789062,167.8699951171875,165.55999755859375,166.64999389648438,164.4239044189453,52456400.0,-0.005846267196959,0.0069682905479966,0.0001208510007324,-0.0075912331007657,0.0013267258626942,0.0058038436889442,5.102447876060125,0.0,0.0,0.0,0.0,0.0,-0.0097809095199051
2023-04-21,AAPL,165.0500030517578,166.4499969482422,164.49000549316406,165.02000427246094,162.81568908691406,58337300.0,-0.0097809095199051,-0.005846267196959,0.0075046797194311,-0.0043531948932336,-0.0002066710897407,0.0076570778090446,5.09261881923786,0.0,0.0,0.0,0.0,0.0,0.0018783933593551
2023-04-24,AAPL,165.0,165.60000610351562,163.88999938964844,165.3300018310547,163.12152099609375,41949600.0,0.0018783933593551,-0.0097809095199051,0.0069682905479966,0.0341037072556555,0.0001448373819837,0.0077159865588225,5.094495450622518,0.306616,0.306616,0.306616,1.0,0.2125300159145682,-0.0094355348365233
2023-04-25,AAPL,165.19000244140625,166.30999755859375,163.72999572753906,163.77000427246094,161.58238220214844,48714100.0,-0.0094355348365233,0.0018783933593551,-0.005846267196959,-0.0021139247577299,-0.0032432055292071,0.007388637781696,5.085015119117462,0.0,0.0,0.0,0.0,0.0,-6.109847118784817e-05
2023-04-26,AAPL,163.05999755859375,165.27999877929688,162.8000030517578,163.75999450683594,161.572509765625,45498800.0,-6.109847118784817e-05,-0.0094355348365233,-0.0097809095199051,0.0001208510007324,-0.004649083333044,0.0053464138512129,5.084954018779686,0.0,0.0,0.0,0.0,0.0,0.0283953371179555
2023-04-27,AAPL,165.19000244140625,168.55999755859375,165.19000244140625,168.41000366210938,166.16041564941406,64902300.0,0.0283953371179555,-6.109847118784817e-05,0.0018783933593551,0.0075046797194311,0.0021992375299388,0.0155751367955497,5.112953681065775,0.362708,0.362708,0.362708,1.0,0.2514100275665366,0.0075411252079873
2023-04-28,AAPL,168.49000549316406,169.85000610351562,167.8800048828125,169.67999267578125,167.4134521484375,55275900.0,0.0075411252079873,0.0283953371179555,-0.0094355348365233,0.0069682905479966,0.0056636444755173,0.0141008936596806,5.120466514136401,0.0,0.0,0.0,0.0,0.0,-0.0005305512191102
2023-05-01,AAPL,169.27999877929688,170.4499969482422,168.63999938964844,169.58999633789062,167.3246307373047,52472900.0,-0.0005305512191102,0.0075411252079873,-6.109847118784817e-05,-0.005846267196959,0.0051818555598242,0.0143022737659174,5.119935822125192,0.0,0.0,0.0,0.0,0.0,-0.006191438881678
2023-05-02,AAPL,170.08999633789062,170.35000610351562,167.5399932861328,168.5399932861328,166.2886505126953,48425700.0,-0.006191438881678,-0.0005305512191102,0.0283953371179555,-0.0097809095199051,0.0058306747507933,0.013525892135475,5.113725136802569,0.059008,0.059008,0.059008,1.0,0.0409012288304812,-0.0064673051937654
2023-05-03,AAPL,169.5,170.9199981689453,167.16000366210938,167.4499969482422,165.2132110595703,65136000.0,-0.0064673051937654,-0.006191438881678,0.0075411252079873,0.0018783933593551,0.0045494334062778,0.0144923984759688,5.107236827983692,0.001,0.001,0.001,1.0,0.0006931471805599,-0.0099135407506852
2023-05-04,AAPL,164.88999938964844,167.0399932861328,164.30999755859375,165.7899932861328,163.5753631591797,81235400.0,-0.0099135407506852,-0.0064673051937654,-0.0005305512191102,-0.0094355348365233,-0.0031123421674503,0.0068402289302433,5.097273820891988,0.190652,0.190652,0.190652,1.0,0.1321498962681146,0.0469271903414854
2023-05-05,AAPL,170.97999572753906,174.3000030517578,170.75999450683594,173.57000732421875,171.25149536132812,113453200.0,0.0469271903414854,-0.0099135407506852,-0.006191438881678,-6.109847118784817e-05,0.0047648708592492,0.0238084068583234,5.143133209141163,0.3273365,0.405836,0.248837,2.0,0.3596159014296087,-0.0004034522252154
2023-05-08,AAPL,172.47999572753906,173.85000610351562,172.11000061035156,173.5,171.18240356445312,55962800.0,-0.0004034522252154,0.0469271903414854,-0.0064673051937654,0.0283953371179555,0.0047902906580282,0.0238014063986376,5.142729675507201,0.0,0.0,0.0,0.0,0.0,-0.0099711105029945
2023-05-09,AAPL,173.0500030517578,173.5399932861328,171.60000610351562,171.77000427246094,169.47552490234375,45326900.0,-0.0099711105029945,-0.0004034522252154,-0.0099135407506852,0.0075411252079873,0.0040343563337649,0.0242923402704063,5.13270852053804,0.0,0.0,0.0,0.0,0.0,0.0104208720680436
2023-05-10,AAPL,173.02000427246094,174.02999877929688,171.89999389648438,173.55999755859375,171.24160766601562,53724500.0,0.0104208720680436,-0.0099711105029945,0.0469271903414854,-0.0005305512191102,0.0074119917861267,0.0236322436799436,5.14307546961165,0.0,0.0,0.0,0.0,0.0,0.0010946768497899
2023-05-11,AAPL,173.85000610351562,174.58999633789062,172.1699981689453,173.75,171.42906188964844,49514700.0,0.0010946768497899,0.0104208720680436,-0.0004034522252154,-0.006191438881678,0.0096136353062217,0.02207617485416,5.144169547739635,0.0,0.0,0.0,0.0,0.0,-0.0054176429879547
2023-05-12,AAPL,173.6199951171875,174.05999755859375,171.0,172.57000732421875,170.5003204345703,45533100.0,-0.0054176429879547,0.0010946768497899,-0.0099711105029945,-0.0064673051937654,-0.0008553313596662,0.0076660225556632,5.13873717610345,0.247747,0.247747,0.247747,1.0,0.1717251345421847,-0.0028973745893223
2023-05-15,AAPL,173.16000366210938,173.2100067138672,171.47000122070312,172.07000732421875,170.00631713867188,37266700.0,-0.0028973745893223,-0.0054176429879547,0.0104208720680436,-0.0099135407506852,-0.0013541158324876,0.0077102759896087,5.135835595999106,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-16,AAPL,171.99000549316406,173.13999938964844,171.8000030517578,172.07000732421875,170.00631713867188,42110300.0,0.0,-0.0028973745893223,0.0010946768497899,0.0469271903414854,0.0006401062681112,0.0060309586084512,5.135835595999106,0.410418,0.410418,0.410418,1.0,0.2844800795510516,0.0036032740195379
2023-05-17,AAPL,171.7100067138672,172.92999267578125,170.4199981689453,172.69000244140625,170.618896484375,57951600.0,0.0036032740195379,0.0,-0.0054176429879547,-0.0004034522252154,-0.0007234133415898,0.0035110860786649,5.139432393779262,0.0,0.0,0.0,0.0,0.0,0.0136660144092837
2023-05-18,AAPL,173.0,175.24000549316406,172.5800018310547,175.0500030517578,172.95057678222656,65496700.0,0.0136660144092837,0.0036032740195379,-0.0028973745893223,-0.0099711105029945,0.0017908541703089,0.007440654797359,5.153005870342789,0.0,0.0,0.0,0.0,0.0,0.0006285241443173
2023-05-19,AAPL,176.38999938964844,176.38999938964844,174.94000244140625,175.16000366210938,173.0592803955078,55809500.0,0.0006285241443173,0.0136660144092837,0.0,0.0104208720680436,0.0030000875967633,0.0063939566714242,5.153634197048532,0.0,0.0,0.0,0.0,0.0,-0.0054807019072155
2023-05-22,AAPL,173.97999572753906,174.7100067138672,173.4499969482422,174.1999969482422,172.1107940673828,43570900.0,-0.0054807019072155,0.0006285241443173,0.0036032740195379,0.0010946768497899,0.0024834221331847,0.0070593863407596,5.148138420991441,0.288597,0.288597,0.288597,1.0,0.2000401968680585,-0.0151551675422557
2023-05-23,AAPL,173.1300048828125,173.3800048828125,171.27999877929688,171.55999755859375,169.50242614746094,50747300.0,-0.0151551675422557,-0.0054807019072155,0.0136660144092837,-0.0054176429879547,-0.0005476113752664,0.0107046296249871,5.132867240272409,0.387623,0.45718,0.318066,2.0,0.4258473911703987,0.0016321719445566
