date,ticker,open,high,low,close,adj_close,volume,return_1d,return_lag_1,return_lag_3,return_lag_7,roll_mean_5,roll_std_5,log_price
2023-01-31,AAPL,142.6999969482422,144.33999633789062,142.27999877929688,144.2899932861328,142.14556884765625,65874500.0,0.00902108950186764,-0.020078051000622876,0.014803307520534492,0.019220560740814685,0.002545953210688223,0.014837457864440646,4.956851665241504
2023-02-01,AAPL,143.97000122070312,146.61000061035156,141.32000732421875,145.42999267578125,143.2686309814453,77663600.0,0.00790078890881718,0.00902108950186764,0.013684451533104491,0.02350041224950039,0.005066317292740185,0.014361362452095345,4.9647214063451806
2023-02-02,AAPL,148.89999389648438,151.17999267578125,148.1699981689453,150.82000732421875,148.57852172851562,118339000.0,0.03706247983732047,0.00790078890881718,-0.020078051000622876,0.010063176538668506,0.009518151756097382,0.020339900530479384,5.001113584343943
2023-02-03,AAPL,148.02999877929688,157.3800048828125,147.8300018310547,154.5,152.2038116455078,154357300.0,0.024399824919623114,0.03706247983732047,0.00902108950186764,-0.004701031501442632,0.011661226433401107,0.021424218254762487,5.025220488776993
2023-02-06,AAPL,152.57000732421875,153.10000610351562,150.77999877929688,151.72999572753906,149.47496032714844,69858300.0,-0.017928928906951636,0.024399824919623114,0.00790078890881718,0.014803307520534492,0.012091050852135354,0.02063528729620909,5.0071288893523045
2023-02-07,AAPL,150.63999938964844,155.22999572753906,150.63999938964844,154.64999389648438,152.35153198242188,83322600.0,0.019244505226678976,-0.017928928906951636,0.03706247983732047,0.013684451533104491,0.01413573399709762,0.02076116523806184,5.026190561058363
2023-02-08,AAPL,153.8800048828125,154.5800018310547,151.1699981689453,151.9199981689453,149.6621856689453,64120100.0,-0.017652243324910333,0.019244505226678976,0.024399824919623114,-0.020078051000622876,0.009025127550352119,0.025323474282133294,5.008380658774794
2023-02-09,AAPL,153.77999877929688,154.3300018310547,150.4199981689453,150.8699951171875,148.6277618408203,56007100.0,-0.006911724718581591,-0.017652243324910333,-0.017928928906951636,0.00902108950186764,0.00023028663917170621,0.020287048840238256,5.001444937451043
2023-02-10,AAPL,149.4600067138672,151.33999633789062,149.22000122070312,151.00999450683594,148.99281311035156,57450700.0,0.002456144565523566,-0.006911724718581591,0.019244505226678976,0.00790078890881718,-0.004158449431648203,0.015578352319054543,5.00389807062344
2023-02-13,AAPL,150.9499969482422,154.25999450683594,150.9199981689453,153.85000610351562,151.7948760986328,62199000.0,0.01880669899296361,0.002456144565523566,-0.017652243324910333,0.03706247983732047,0.003188676148334846,0.016113743432632742,5.022530110100885
2023-02-14,AAPL,152.1199951171875,153.77000427246094,150.86000061035156,153.1999969482422,151.153564453125,61707600.0,-0.004224857004337279,0.01880669899296361,-0.006911724718581591,0.024399824919623114,-0.0015051962978684052,0.013468663105125697,5.018296303171195
2023-02-15,AAPL,153.11000061035156,155.5,152.8800048828125,155.3300018310547,153.25511169433594,65573800.0,0.013903391883706817,-0.004224857004337279,0.002456144565523566,-0.017928928906951636,0.004805930743855024,0.01121567410735428,5.032103929524881
2023-02-16,AAPL,153.50999450683594,156.3300018310547,153.35000610351562,153.7100067138672,151.65673828125,68167900.0,-0.010429494947443274,0.013903391883706817,0.01880669899296361,0.019244505226678976,0.0041023766980826885,0.012201487488331058,5.02161966625825
2023-02-17,AAPL,152.35000610351562,153.0,150.85000610351562,152.5500030517578,150.51223754882812,59144100.0,-0.007546652693396161,-0.010429494947443274,-0.004224857004337279,-0.017652243324910333,0.002101817246298743,0.013308679523531392,5.014044393500037
2023-02-21,AAPL,150.1999969482422,151.3000030517578,148.41000366210938,148.47999572753906,146.49661254882812,58867200.0,-0.026679724289510154,-0.007546652693396161,0.013903391883706817,-0.006911724718581591,-0.00699546741019601,0.014525881393578296,4.987002305656196
2023-02-22,AAPL,148.8699951171875,149.9499969482422,147.16000366210938,148.91000366210938,146.92086791992188,51011300.0,0.0028960080626596607,-0.026679724289510154,-0.010429494947443274,0.002456144565523566,-0.0055712943967966225,0.015198919223005578,4.989894128366102
2023-02-23,AAPL,150.08999633789062,150.33999633789062,147.24000549316406,149.39999389648438,147.40432739257812,48394200.0,0.0032906113304460582,0.0028960080626596607,-0.007546652693396161,0.01880669899296361,-0.007693850507448774,0.012255328712135465,4.993179337482897
2023-02-24,AAPL,147.11000061035156,147.19000244140625,145.72000122070312,146.7100067138672,144.75027465820312,55469600.0,-0.018005256570972517,0.0032906113304460582,-0.026679724289510154,-0.004224857004337279,-0.009209002832154622,0.013116165970277493,4.975010013917302
2023-02-27,AAPL,147.7100067138672,149.1699981689453,147.4499969482422,147.9199981689453,145.94410705566406,44998500.0,0.0082475311378849,-0.018005256570972517,0.0028960080626596607,0.013903391883706817,-0.00605016606589841,0.015331431445917849,4.98322372002498
2023-02-28,AAPL,147.0500030517578,149.0800018310547,146.8300018310547,147.41000366210938,145.44093322753906,50547000.0,-0.003447715966586329,0.0082475311378849,0.0032906113304460582,-0.010429494947443274,-0.0014037644013136451,0.010166857830694997,4.979770046989572
2023-03-01,AAPL,146.8300018310547,147.22999572753906,145.00999450683594,145.30999755859375,143.3689727783203,55479000.0,-0.014246061292643164,-0.003447715966586329,-0.018005256570972517,-0.007546652693396161,-0.00483217827237421,0.01119292667764963,4.965421536402491
2023-03-02,AAPL,144.3800048828125,146.7100067138672,143.89999389648438,145.91000366210938,143.96095275878906,52238100.0,0.004129066205866394,-0.014246061292643164,0.0082475311378849,-0.026679724289510154,-0.004664487297290143,0.011350220491211312,4.969542101407804
2023-03-03,AAPL,148.0399932861328,151.11000061035156,147.3300018310547,151.02999877929688,149.0125732421875,70732300.0,0.035090212912542995,0.004129066205866394,-0.003447715966586329,0.0028960080626596607,0.00595460659941296,0.018397991118744093,5.0040306865610695
2023-03-06,AAPL,153.7899932861328,156.3000030517578,153.4600067138672,153.8300018310547,151.775146484375,87558000.0,0.018539195599941438,0.035090212912542995,-0.014246061292643164,0.0032906113304460582,0.008012939491824267,0.019273524682285867,5.022400126157689
2023-03-07,AAPL,153.6999969482422,154.02999877929688,151.1300048828125,151.60000610351562,149.57493591308594,56182000.0,-0.014496514233412805,0.018539195599941438,0.004129066205866394,-0.018005256570972517,0.005803179838458972,0.021428886517728337,5.00779751081594
2023-03-08,AAPL,152.80999755859375,153.47000122070312,151.8300018310547,152.8699951171875,150.82797241210938,47204800.0,0.008377315967907473,-0.014496514233412805,0.035090212912542995,0.0082475311378849,0.010327855290569099,0.018296716759462144,5.016139931821074
2023-03-09,AAPL,153.55999755859375,154.5399932861328,150.22999572753906,150.58999633789062,148.57846069335938,53833600.0,-0.014914419936665535,0.008377315967907473,0.018539195599941438,-0.003447715966586329,0.006519158062062713,0.02159453620908889,5.0011131735499195
2023-03-10,AAPL,150.2100067138672,150.94000244140625,147.61000061035156,148.5,146.51632690429688,68572400.0,-0.013879089737767525,-0.014914419936665535,-0.014496514233412805,-0.014246061292643164,-0.003274702467999391,0.015696184201623567,4.987136868693141
2023-03-13,AAPL,147.80999755859375,153.13999938964844,147.6999969482422,150.47000122070312,148.46002197265625,84457100.0,0.01326606467297653,-0.013879089737767525,0.008377315967907473,0.004129066205866394,-0.004329328653392373,0.013943371549808913,5.000315709693272
2023-03-14,AAPL,151.27999877929688,153.39999389648438,150.10000610351562,152.58999633789062,150.55172729492188,73695900.0,0.01408935075229123,0.01326606467297653,-0.014914419936665535,0.035090212912542995,0.0013878443437484345,0.014578376056154883,5.014306728092891
2023-03-15,AAPL,151.19000244140625,153.25,149.9199981689453,152.99000549316406,150.9463653564453,77167900.0,0.002621278869490151,0.01408935075229123,-0.013879089737767525,0.018539195599941438,0.00023663692406497016,0.01410813992228756,5.01692457740284
2023-03-16,AAPL,152.16000366210938,156.4600067138672,151.63999938964844,155.85000610351562,153.76817321777344,76161100.0,0.018694109359074007,0.002621278869490151,0.01326606467297653,-0.014496514233412805,0.006958342783212878,0.013051585772185778,5.0354460994919785
2023-03-17,AAPL,156.0800018310547,156.74000549316406,154.27999877929688,155.0,152.92953491210938,98944600.0,-0.005453913434195212,0.018694109359074007,0.01408935075229123,0.008377315967907473,0.008643378043927341,0.009836721454145781,5.029977259173883
2023-03-20,AAPL,155.07000732421875,157.82000732421875,154.14999389648438,157.39999389648438,155.29745483398438,73641400.0,0.015483731924221589,-0.005453913434195212,0.002621278869490151,-0.014914419936665535,0.009086911494176352,0.010142509006597246,5.045342341314513
2023-03-21,AAPL,157.32000732421875,159.39999389648438,156.5399932861328,159.27999877929688,157.15235900878906,73938300.0,0.011944202026927142,0.015483731924221589,0.018694109359074007,-0.013879089737767525,0.008657881749103535,0.009920954261590178,5.057215774322695
2023-03-22,AAPL,159.3000030517578,162.13999938964844,157.80999755859375,157.8300018310547,155.7217254638672,75701800.0,-0.009103481194589369,0.011944202026927142,-0.005453913434195212,0.01326606467297653,0.006312929736287632,0.012700716253637443,5.048070603234855
2023-03-23,AAPL,158.8300018310547,161.5500030517578,157.67999267578125,158.92999267578125,156.8070526123047,67622100.0,0.006969657863759915,-0.009103481194589369,0.015483731924221589,0.01408935075229123,0.003968039437224813,0.01078051371491822,5.05501608529961
2023-03-24,AAPL,158.86000061035156,160.33999633789062,157.85000610351562,160.25,158.109375,59196500.0,0.008305253915557032,0.006969657863759915,0.011944202026927142,0.002621278869490151,0.006719872907175262,0.009447925699832957,5.0632870403700885
2023-03-27,AAPL,159.94000244140625,160.77000427246094,157.8699951171875,158.27999877929688,156.1656951904297,52390300.0,-0.012293260975639875,0.008305253915557032,-0.009103481194589369,0.018694109359074007,0.001164474327202969,0.011038964720272168,5.0509175922253595
2023-03-28,AAPL,157.97000122070312,158.49000549316406,155.97999572753906,157.64999389648438,155.5441131591797,45992200.0,-0.003980272559168885,-0.012293260975639875,0.006969657863759915,-0.005453913434195212,-0.0020204205900162366,0.009313740943595692,5.046929377299173
2023-03-29,AAPL,159.3699951171875,161.0500030517578,159.35000610351562,160.77000427246094,158.62245178222656,51305700.0,0.019790775494644253,-0.003980272559168885,0.008305253915557032,0.015483731924221589,0.0037584307478304877,0.012304125270091651,5.06652686149087
2023-03-30,AAPL,161.52999877929688,162.47000122070312,161.27000427246094,162.36000061035156,160.1912078857422,49501700.0,0.009889874263634413,0.019790775494644253,-0.012293260975639875,0.011944202026927142,0.004342474027805387,0.012561280606305892,5.076368151016709
2023-03-31,AAPL,162.44000244140625,165.0,161.91000366210938,164.89999389648438,162.69729614257812,68749800.0,0.015644355828962953,0.009889874263634413,-0.003980272559168885,-0.009103481194589369,0.0058102944104865715,0.013531440299455579,5.091891395418051
2023-04-03,AAPL,164.27000427246094,166.2899932861328,164.22000122070312,166.1699981689453,163.95030212402344,56976200.0,0.007701455470699781,0.015644355828962953,0.019790775494644253,0.006969657863759915,0.009809237699754503,0.009059243093301665,5.099563346070438
2023-04-04,AAPL,166.60000610351562,166.83999633789062,165.11000061035156,165.6300048828125,163.4175567626953,46278300.0,-0.003249432019497678,0.007701455470699781,0.009889874263634413,0.008305253915557032,0.009955405807688745,0.008782809598454396,5.096308623182061
2023-04-05,AAPL,164.74000549316406,165.0500030517578,161.8000030517578,163.75999450683594,161.572509765625,51511700.0,-0.011290384176711021,-0.003249432019497678,0.015644355828962953,-0.012293260975639875,0.0037391738734176895,0.010839653772719088,5.084954018779686
2023-04-06,AAPL,162.42999267578125,164.9600067138672,162.0,164.66000366210938,162.46047973632812,45390100.0,0.005495798585979816,-0.011290384176711021,0.007701455470699781,-0.003980272559168885,0.0028603587378867703,0.010384909851896565,5.090434770568885
2023-04-10,AAPL,161.4199981689453,162.02999877929688,160.0800018310547,162.02999877929688,159.86563110351562,47716900.0,-0.0159721837398481,0.005495798585979816,-0.003249432019497678,0.019790775494644253,-0.0034629491758754404,0.010279814811292547,5.074333656796519
2023-04-11,AAPL,162.35000610351562,162.36000061035156,160.50999450683594,160.8000030517578,158.6520538330078,47644200.0,-0.007591233100765704,-0.0159721837398481,-0.011290384176711021,0.009889874263634413,-0.006521486890168538,0.008190297652117859,5.06671346363093
2023-04-12,AAPL,161.22000122070312,162.05999755859375,159.77999877929688,160.10000610351562,157.96141052246094,50133100.0,-0.004353194893233603,-0.007591233100765704,0.005495798585979816,0.015644355828962953,-0.006742239464915723,0.008094371364290016,5.06235076599659
2023-04-13,AAPL,161.6300048828125,165.8000030517578,161.4199981689453,165.55999755859375,163.34848022460938,68445600.0,0.03410370725565559,-0.004353194893233603,-0.0159721837398481,0.007701455470699781,0.0023365788215576,0.019349783118412848,5.095885834205876
2023-04-14,AAPL,164.58999633789062,166.32000732421875,163.82000732421875,165.2100067138672,163.003173828125,49386500.0,-0.002113924757729979,0.03410370725565559,-0.007591233100765704,-0.003249432019497678,0.0008146341528156408,0.01933844074398344,5.093769671955388
2023-04-17,AAPL,165.08999633789062,165.38999938964844,164.02999877929688,165.22999572753906,163.0228729248047,41516200.0,0.00012085100073244703,-0.002113924757729979,-0.004353194893233603,-0.011290384176711021,0.004033241100931751,0.017049839356300306,5.093890515654227
2023-04-18,AAPL,166.10000610351562,167.41000366210938,165.64999389648438,166.47000122070312,164.24630737304688,49923000.0,0.00750467971943114,0.00012085100073244703,0.03410370725565559,0.005495798585979816,0.007052423664971119,0.015764939400007776,5.101367175364951
2023-04-19,AAPL,165.8000030517578,168.16000366210938,165.5399932861328,167.6300048828125,165.3908233642578,47720200.0,0.006968290547996636,0.00750467971943114,-0.002113924757729979,-0.0159721837398481,0.009316720753217166,0.01447771558560414,5.108311299576784
2023-04-20,AAPL,166.08999633789062,167.8699951171875,165.55999755859375,166.64999389648438,164.4239044189453,52456400.0,-0.005846267196959021,0.006968290547996636,0.00012085100073244703,-0.007591233100765704,0.0013267258626942446,0.005803843688944248,5.102447876060125
2023-04-21,AAPL,165.0500030517578,166.4499969482422,164.49000549316406,165.02000427246094,162.81568908691406,58337300.0,-0.009780909519905179,-0.005846267196959021,0.00750467971943114,-0.004353194893233603,-0.0002066710897407953,0.007657077809044643,5.09261881923786
2023-04-24,AAPL,165.0,165.60000610351562,163.88999938964844,165.3300018310547,163.12152099609375,41949600.0,0.001878393359355135,-0.009780909519905179,0.006968290547996636,0.03410370725565559,0.0001448373819837423,0.007715986558822547,5.094495450622518
2023-04-25,AAPL,165.19000244140625,166.30999755859375,163.72999572753906,163.77000427246094,161.58238220214844,48714100.0,-0.009435534836523374,0.001878393359355135,-0.005846267196959021,-0.002113924757729979,-0.0032432055292071606,0.007388637781696062,5.085015119117462
2023-04-26,AAPL,163.05999755859375,165.27999877929688,162.8000030517578,163.75999450683594,161.572509765625,45498800.0,-6.109847118784817e-05,-0.009435534836523374,-0.009780909519905179,0.00012085100073244703,-0.004649083333044058,0.005346413851212969,5.084954018779686
2023-04-27,AAPL,165.19000244140625,168.55999755859375,165.19000244140625,168.41000366210938,166.16041564941406,64902300.0,0.0283953371179555,-6.109847118784817e-05,0.001878393359355135,0.00750467971943114,0.002199237529938847,0.015575136795549761,5.112953681065775
2023-04-28,AAPL,168.49000549316406,169.85000610351562,167.8800048828125,169.67999267578125,167.4134521484375,55275900.0,0.0075411252079873314,0.0283953371179555,-0.009435534836523374,0.006968290547996636,0.005663644475517348,0.014100893659680662,5.120466514136401
2023-05-01,AAPL,169.27999877929688,170.4499969482422,168.63999938964844,169.58999633789062,167.3246307373047,52472900.0,-0.0005305512191102757,0.0075411252079873314,-6.109847118784817e-05,-0.005846267196959021,0.005181855559824267,0.014302273765917447,5.119935822125192
2023-05-02,AAPL,170.08999633789062,170.35000610351562,167.5399932861328,168.5399932861328,166.2886505126953,48425700.0,-0.0061914388816780574,-0.0005305512191102757,0.0283953371179555,-0.009780909519905179,0.0058306747507933295,0.013525892135475061,5.113725136802569
2023-05-03,AAPL,169.5,170.9199981689453,167.16000366210938,167.4499969482422,165.2132110595703,65136000.0,-0.006467305193765482,-0.0061914388816780574,0.0075411252079873314,0.001878393359355135,0.004549433406277803,0.014492398475968884,5.107236827983692
2023-05-04,AAPL,164.88999938964844,167.0399932861328,164.30999755859375,165.7899932861328,163.5753631591797,81235400.0,-0.00991354075068529,-0.006467305193765482,-0.0005305512191102757,-0.009435534836523374,-0.003112342167450355,0.0068402289302433444,5.097273820891988
2023-05-05,AAPL,170.97999572753906,174.3000030517578,170.75999450683594,173.57000732421875,171.25149536132812,113453200.0,0.0469271903414854,-0.00991354075068529,-0.0061914388816780574,-6.109847118784817e-05,0.0047648708592492595,0.023808406858323413,5.143133209141163
2023-05-08,AAPL,172.47999572753906,173.85000610351562,172.11000061035156,173.5,171.18240356445312,55962800.0,-0.00040345222521542823,0.0469271903414854,-0.006467305193765482,0.0283953371179555,0.004790290658028229,0.023801406398637603,5.142729675507201
2023-05-09,AAPL,173.0500030517578,173.5399932861328,171.60000610351562,171.77000427246094,169.47552490234375,45326900.0,-0.009971110502994596,-0.00040345222521542823,-0.00991354075068529,0.0075411252079873314,0.004034356333764921,0.02429234027040633,5.13270852053804
2023-05-10,AAPL,173.02000427246094,174.02999877929688,171.89999389648438,173.55999755859375,171.24160766601562,53724500.0,0.010420872068043652,-0.009971110502994596,0.0469271903414854,-0.0005305512191102757,0.0074119917861267485,0.023632243679943616,5.14307546961165
2023-05-11,AAPL,173.85000610351562,174.58999633789062,172.1699981689453,173.75,171.42906188964844,49514700.0,0.0010946768497899217,0.010420872068043652,-0.00040345222521542823,-0.0061914388816780574,0.00961363530622179,0.022076174854160024,5.144169547739635
2023-05-12,AAPL,173.6199951171875,174.05999755859375,171.0,172.57000732421875,170.5003204345703,45533100.0,-0.005417642987954774,0.0010946768497899217,-0.009971110502994596,-0.006467305193765482,-0.0008553313596662449,0.007666022555663281,5.13873717610345
2023-05-15,AAPL,173.16000366210938,173.2100067138672,171.47000122070312,172.07000732421875,170.00631713867188,37266700.0,-0.002897374589322377,-0.005417642987954774,0.010420872068043652,-0.00991354075068529,-0.0013541158324876345,0.007710275989608715,5.135835595999106
2023-05-16,AAPL,171.99000549316406,173.13999938964844,171.8000030517578,172.07000732421875,170.00631713867188,42110300.0,0.0,-0.002897374589322377,0.0010946768497899217,0.0469271903414854,0.0006401062681112846,0.006030958608451251,5.135835595999106
2023-05-17,AAPL,171.7100067138672,172.92999267578125,170.4199981689453,172.69000244140625,170.618896484375,57951600.0,0.003603274019537972,0.0,-0.005417642987954774,-0.00040345222521542823,-0.0007234133415898514,0.003511086078664969,5.139432393779262
2023-05-18,AAPL,173.0,175.24000549316406,172.5800018310547,175.0500030517578,172.95057678222656,65496700.0,0.013666014409283722,0.003603274019537972,-0.002897374589322377,-0.009971110502994596,0.0017908541703089086,0.007440654797359083,5.153005870342789
2023-05-19,AAPL,176.38999938964844,176.38999938964844,174.94000244140625,175.16000366210938,173.0592803955078,55809500.0,0.000628524144317355,0.013666014409283722,0.0,0.010420872068043652,0.0030000875967633343,0.006393956671424262,5.153634197048532
2023-05-22,AAPL,173.97999572753906,174.7100067138672,173.4499969482422,174.1999969482422,172.1107940673828,43570900.0,-0.005480701907215502,0.000628524144317355,0.003603274019537972,0.0010946768497899217,0.0024834221331847097,0.007059386340759647,5.148138420991441
2023-05-23,AAPL,173.1300048828125,173.3800048828125,171.27999877929688,171.55999755859375,169.50242614746094,50747300.0,-0.015155167542255765,-0.005480701907215502,0.013666014409283722,-0.005417642987954774,-0.0005476113752664435,0.010704629624987158,5.132867240272409
2023-05-24,AAPL,171.08999633789062,172.4199981689453,170.52000427246094,171.83999633789062,169.77908325195312,45143500.0,0.0016321719445566707,-0.015155167542255765,0.000628524144317355,-0.002897374589322377,-0.0009418317902627038,0.010548707725536694,5.134498081671926
2023-05-25,AAPL,172.41000366210938,173.89999389648438,171.69000244140625,172.99000549316406,170.91531372070312,56058300.0,0.006692405489455044,0.0016321719445566707,-0.005480701907215502,0.0,-0.0023365535742284394,0.008370589923883452,5.1411681924307375
2023-05-26,AAPL,173.32000732421875,175.77000427246094,173.11000061035156,175.42999267578125,173.32603454589844,54835000.0,0.014104767868458712,0.006692405489455044,-0.015155167542255765,0.003603274019537972,0.000358695170599832,0.01124133709370834,5.155174413631733
2023-05-30,AAPL,176.9600067138672,178.99000549316406,176.57000732421875,177.3000030517578,175.1736297607422,55964400.0,0.010659652023334631,0.014104767868458712,0.0016321719445566707,0.013666014409283722,0.0035867659567098585,0.011460580127837693,5.165777652109505
2023-05-31,AAPL,177.3300018310547,179.35000610351562,176.75999450683594,177.25,175.12420654296875,99625300.0,-0.0002821384579456687,0.010659652023334631,0.006692405489455044,0.000628524144317355,0.006561371773571878,0.006017610379708401,5.165495473843017
2023-06-01,AAPL,177.6999969482422,180.1199951171875,176.92999267578125,180.08999633789062,177.93014526367188,68901800.0,0.016022563505603493,-0.0002821384579456687,0.014104767868458712,-0.005480701907215502,0.009439450085781242,0.006493208045868916,5.181391030927515
2023-06-02,AAPL,181.02999877929688,181.77999877929688,179.25999450683594,180.9499969482422,178.77984619140625,61996900.0,0.004775474816115066,0.016022563505603493,0.010659652023334631,-0.015155167542255765,0.009056063951113247,0.00674756418213865,5.186155139336069
2023-06-05,AAPL,182.6300048828125,184.9499969482422,178.0399932861328,179.5800018310547,177.42623901367188,121946500.0,-0.007571363364331174,0.004775474816115066,-0.0002821384579456687,0.0016321719445566707,0.0047208377045552695,0.009207734308849596,5.178554967696073
2023-06-06,AAPL,179.97000122070312,180.1199951171875,177.42999267578125,179.2100067138672,177.06069946289062,64848400.0,-0.002060233891071128,-0.007571363364331174,0.016022563505603493,0.006692405489455044,0.0021768605216741176,0.008909037565113818,5.1764926086037155
2023-06-07,AAPL,178.44000244140625,181.2100067138672,177.32000732421875,177.82000732421875,175.68739318847656,61944600.0,-0.007756132662866233,-0.002060233891071128,0.004775474816115066,0.014104767868458712,0.0006820616806900049,0.009986608046450924,5.16870624070343
2023-06-08,AAPL,177.89999389648438,180.83999633789065,177.4600067138672,180.57000732421875,178.40438842773438,50214900.0,0.015464941393620757,-0.007756132662866233,-0.007571363364331174,0.010659652023334631,0.0005705372582934576,0.009773301757551084,5.184052818653534
2023-06-09,AAPL,181.5,182.22999572753903,180.6300048828125,180.9600067138672,178.78970336914062,48900000.0,0.002159783987389474,0.015464941393620757,-0.002060233891071128,-0.0002821384579456687,4.739909254833918e-05,0.009559622724970273,5.186210273660281
2023-06-12,AAPL,181.27000427246097,183.88999938964844,180.97000122070312,183.7899932861328,181.58575439453125,54274900.0,0.015638769865945257,0.002159783987389474,-0.007756132662866233,0.016022563505603493,0.004689425738603625,0.010521986396123293,5.2017280181261905
2023-06-13,AAPL,182.8000030517578,184.1499938964844,182.44000244140625,183.30999755859375,181.1115264892578,54929100.0,-0.0026115920098175316,0.015638769865945257,0.015464941393620757,0.004775474816115066,0.004579154114854345,0.010612904253455938,5.199113009960928
2023-06-14,AAPL,183.3699951171875,184.38999938964844,182.02000427246097,183.9499969482422,181.74383544921875,57462900.0,0.003491268458821306,-0.0026115920098175316,0.002159783987389474,-0.007571363364331174,0.006828634339191853,0.008280373416785914,5.202598198089956
2023-06-15,AAPL,183.9600067138672,186.52000427246097,183.77999877929688,186.0099945068359,183.7791748046875,65433200.0,0.01119894576032232,0.003491268458821306,0.015638769865945257,-0.002060233891071128,0.005975435212532165,0.007333696447158827,5.213734899936896
2023-06-16,AAPL,186.72999572753903,186.9900054931641,184.27000427246097,184.9199981689453,182.70220947265625,101256200.0,-0.00586010538558468,0.01119894576032232,-0.0026115920098175316,-0.007756132662866233,0.004371457337937335,0.009052479165718505,5.20785755675723
2023-06-20,AAPL,184.41000366210935,186.1000061035156,184.41000366210935,185.0099945068359,182.79115295410156,49799100.0,0.00048682214463657836,-0.00586010538558468,0.003491268458821306,0.015464941393620757,0.0013410677936755988,0.006519418517292067,5.208344260442411
2023-06-21,AAPL,184.8999938964844,185.41000366210935,182.58999633789065,183.9600067138672,181.7537078857422,49515700.0,-0.00567557593238599,0.00048682214463657836,0.01119894576032232,0.002159783987389474,0.0007282710091619071,0.007101820917469341,5.202652517227496
2023-06-22,AAPL,183.7400054931641,187.0500030517578,183.6699981689453,187.0,184.7572784423828,51245300.0,0.016525498112692105,-0.00567557593238599,-0.00586010538558468,0.015638769865945257,0.003335116939936067,0.010120319190802926,5.219042955222169
2023-06-23,AAPL,185.5500030517578,187.55999755859375,185.0099945068359,186.67999267578125,184.4410858154297,53117000.0,-0.0017113946991361706,0.016525498112692105,0.00048682214463657836,-0.0026115920098175316,0.0007530488480443686,0.009219212818159475,5.217330094414159
2023-06-26,AAPL,186.8300018310547,188.0500030517578,185.22999572753903,185.27000427246097,183.0480194091797,48088700.0,-0.007552907206608173,-0.0017113946991361706,-0.00567557593238599,0.003491268458821306,0.00041448848383967006,0.009548003998337365,5.209748519563321
2023-06-27,AAPL,185.88999938964844,188.38999938964844,185.6699981689453,188.05999755859375,185.80458068847656,50730800.0,0.015059224831790896,-0.007552907206608173,0.016525498112692105,0.01119894576032232,0.0033289690212705337,0.011582849476016989,5.224695479942771
